mileage,make,model,fuel,gear,offerType,price,hp,year,make_model
92800,Volkswagen,Golf,Gasoline,0,0,6877,122.0,2011,VolkswagenGolf
96200,Renault,Megane,Gasoline,0,0,6950,110.0,2011,RenaultMegane
156000,Peugeot,308,Gasoline,0,0,6950,156.0,2011,Peugeot308
147000,Toyota,Auris,Electric/Gasoline,1,0,6950,99.0,2011,ToyotaAuris
91894,Renault,Scenic,Diesel,0,0,6970,131.0,2011,RenaultScenic
127500,Opel,Zafira,Gasoline,0,0,6972,116.0,2011,OpelZafira
115000,Mazda,3,Gasoline,1,0,6980,150.0,2011,Mazda3
104,Ford,Transit,Diesel,0,0,6990,86.0,2011,FordTransit
59580,Opel,Meriva,Diesel,1,0,6990,101.0,2011,OpelMeriva
84000,Volkswagen,Golf,Gasoline,0,0,6990,105.0,2011,VolkswagenGolf
194020,Audi,A4,Diesel,0,0,6999,120.0,2011,AudiA4
72000,Volkswagen,Polo,Gasoline,0,0,6999,60.0,2011,VolkswagenPolo
82000,Opel,Corsa,Gasoline,0,0,7000,101.0,2011,OpelCorsa
44800,Kia,Picanto,Gasoline,1,0,7850,86.0,2012,KiaPicanto
81970,Volkswagen,Golf,Gasoline,0,0,7850,105.0,2012,VolkswagenGolf
24000,Dacia,Duster,Gasoline,0,0,7900,105.0,2012,DaciaDuster
299900,BMW,118,Diesel,0,0,7950,143.0,2012,BMW118
104250,Opel,Astra,Gasoline,0,0,7950,140.0,2012,OpelAstra
151250,Peugeot,308,Diesel,0,0,7950,163.0,2012,Peugeot308
133500,BMW,118,Diesel,0,0,7980,143.0,2012,BMW118
105000,Opel,Astra,Gasoline,0,0,7980,179.0,2012,OpelAstra
114164,Ford,Focus,Gasoline,0,0,7990,125.0,2012,FordFocus
150000,BMW,118,Diesel,0,0,7999,143.0,2012,BMW118
165000,Mercedes-Benz,B 180,Diesel,0,0,8000,109.0,2012,Mercedes-BenzB 180
51200,Renault,Scenic,Gasoline,0,0,8000,131.0,2012,RenaultScenic
107000,Opel,Insignia,Diesel,0,0,8000,160.0,2012,OpelInsignia
130000,MINI,One,Gasoline,0,0,8000,98.0,2012,MINIOne
214000,BMW,320,Diesel,1,0,8199,184.0,2012,BMW320
73760,Opel,Zafira,Gasoline,0,0,8990,140.0,2013,OpelZafira
7400,Opel,Adam,Gasoline,0,0,8990,101.0,2013,OpelAdam
239211,BMW,520,Diesel,1,0,8990,184.0,2013,BMW520
86980,Ford,B-Max,Gasoline,0,0,8995,120.0,2013,FordB-Max
98000,Volkswagen,Golf Variant,Diesel,1,0,8999,105.0,2013,VolkswagenGolf Variant
98988,Ford,Transit,Diesel,0,0,8999,101.0,2013,FordTransit
41124,Opel,Adam,Gasoline,0,0,8999,101.0,2013,OpelAdam
170000,Volkswagen,Touran,Diesel,0,0,8999,140.0,2013,VolkswagenTouran
143316,Volkswagen,Touran,Gasoline,1,0,9000,140.0,2013,VolkswagenTouran
98100,SEAT,Leon,Gasoline,0,0,9100,122.0,2013,SEATLeon
113000,Audi,A1,Gasoline,0,0,9100,86.0,2013,AudiA1
94000,Volkswagen,Golf Variant,Diesel,0,0,9200,105.0,2013,VolkswagenGolf Variant
77000,Volkswagen,Golf Plus,Gasoline,1,0,9300,122.0,2013,VolkswagenGolf Plus
45600,Ford,Fiesta,Gasoline,0,0,8990,80.0,2014,FordFiesta
99756,Volkswagen,Polo,Gasoline,0,0,8990,105.0,2014,VolkswagenPolo
84600,Toyota,Yaris,Electric/Gasoline,1,0,8990,143.0,2014,ToyotaYaris
73000,Hyundai,iX20,Gasoline,0,0,8990,125.0,2014,HyundaiiX20
133180,Volkswagen,Golf Variant,Diesel,0,0,8990,105.0,2014,VolkswagenGolf Variant
22700,Volkswagen,up!,Gasoline,0,0,8990,60.0,2014,Volkswagenup!
53000,Skoda,Rapid/Spaceback,Gasoline,0,0,8999,105.0,2014,SkodaRapid/Spaceback
149786,BMW,116,Gasoline,0,0,8999,136.0,2014,BMW116
197500,Volkswagen,Passat Variant,Diesel,0,0,8999,140.0,2014,VolkswagenPassat Variant
57000,Kia,Ceed / cee'd,Gasoline,0,0,9000,99.0,2014,KiaCeed / cee'd
53286,Skoda,Fabia,Gasoline,0,0,9100,86.0,2014,SkodaFabia
84721,Toyota,Yaris,Gasoline,1,0,9200,101.0,2014,ToyotaYaris
111000,Audi,A1,Gasoline,0,0,9200,122.0,2014,AudiA1
87500,SEAT,Ibiza,Diesel,0,0,9290,105.0,2014,SEATIbiza
55000,Skoda,Rapid/Spaceback,Gasoline,0,0,9300,105.0,2014,SkodaRapid/Spaceback
77000,Volkswagen,Polo,Gasoline,0,0,9300,90.0,2014,VolkswagenPolo
166000,Volkswagen,Golf Variant,Diesel,1,0,9400,105.0,2014,VolkswagenGolf Variant
55000,Ford,C-Max,Gasoline,0,0,9450,101.0,2014,FordC-Max
140000,Volkswagen,Golf Variant,Diesel,1,0,9990,110.0,2015,VolkswagenGolf Variant
160000,Ford,Focus,Diesel,1,0,9999,120.0,2015,FordFocus
240000,Audi,A4,Diesel,0,0,9999,190.0,2015,AudiA4
28238,Opel,Meriva,Gasoline,0,0,10190,140.0,2015,OpelMeriva
114327,Opel,Insignia,Diesel,1,0,10200,131.0,2015,OpelInsignia
80575,Volkswagen,Polo,Diesel,0,0,10299,105.0,2015,VolkswagenPolo
79987,Ford,B-Max,Gasoline,1,0,10444,105.0,2015,FordB-Max
166554,Skoda,Superb,Diesel,0,0,10490,170.0,2015,SkodaSuperb
47295,Ford,C-Max,Gasoline,0,0,10490,101.0,2015,FordC-Max
90000,Opel,Insignia,Diesel,0,0,10499,170.0,2015,OpelInsignia
60000,Peugeot,208,Gasoline,0,0,10750,110.0,2015,Peugeot208
9500,Hyundai,iX20,Gasoline,0,0,10750,125.0,2015,HyundaiiX20
118000,Volkswagen,Golf,Diesel,0,0,10950,150.0,2015,VolkswagenGolf
87000,Volkswagen,Golf,Gasoline,0,0,10950,110.0,2015,VolkswagenGolf
29000,Suzuki,Swift,Gasoline,0,0,8990,94.0,2016,SuzukiSwift
198000,Volkswagen,Passat Variant,Diesel,0,0,8999,120.0,2016,VolkswagenPassat Variant
15000,Dacia,Sandero,Gasoline,0,0,9000,90.0,2016,DaciaSandero
57800,Mazda,2,Gasoline,0,0,9250,90.0,2016,Mazda2
86900,Ford,B-Max,Gasoline,0,0,9380,101.0,2016,FordB-Max
56617,Volkswagen,up!,Gasoline,0,0,9440,90.0,2016,Volkswagenup!
70604,Toyota,Yaris,Gasoline,0,0,9490,69.0,2016,ToyotaYaris
68656,Toyota,Yaris,Gasoline,0,0,9490,69.0,2016,ToyotaYaris
64783,Toyota,Yaris,Gasoline,0,0,9490,69.0,2016,ToyotaYaris
146148,Opel,Astra,Diesel,0,0,9495,136.0,2016,OpelAstra
106300,Opel,Astra,Diesel,0,0,9499,160.0,2016,OpelAstra
179200,Volkswagen,Passat Variant,Diesel,0,0,9499,120.0,2016,VolkswagenPassat Variant
63000,Opel,Adam,Gasoline,0,0,9500,87.0,2016,OpelAdam
154494,Peugeot,308,Diesel,0,0,9500,120.0,2016,Peugeot308
72500,Suzuki,Swift,Gasoline,0,0,9650,136.0,2016,SuzukiSwift
93300,Opel,Astra,Diesel,0,0,9680,110.0,2016,OpelAstra
96999,Opel,Astra,Diesel,0,0,9690,136.0,2016,OpelAstra
39990,Kia,Ceed / cee'd,Gasoline,0,0,9690,101.0,2016,KiaCeed / cee'd
66106,Audi,A4,Gasoline,1,0,20990,150.0,2017,AudiA4
55000,Audi,A6,Gasoline,1,0,34905,252.0,2017,AudiA6
74000,smart,forTwo,Gasoline,0,0,5555,71.0,2017,smartforTwo
31500,SEAT,Mii,Gasoline,0,0,5780,60.0,2017,SEATMii
62490,SEAT,Mii,Gasoline,0,0,6390,60.0,2017,SEATMii
100870,Volkswagen,up!,Gasoline,0,0,6445,60.0,2017,Volkswagenup!
35450,Skoda,Citigo,Gasoline,0,0,6445,60.0,2017,SkodaCitigo
65635,Volkswagen,up!,Gasoline,0,0,6490,60.0,2017,Volkswagenup!
83000,Toyota,Aygo,Gasoline,0,0,6500,69.0,2017,ToyotaAygo
35000,Dacia,Sandero,Gasoline,0,0,6700,90.0,2017,DaciaSandero
35093,Volkswagen,up!,Gasoline,0,0,6750,60.0,2017,Volkswagenup!
61000,Hyundai,i10,Gasoline,0,0,6900,67.0,2017,Hyundaii10
118759,Ford,Fiesta,Diesel,0,0,6990,95.0,2017,FordFiesta
31500,smart,forFour,Gasoline,0,0,6999,71.0,2017,smartforFour
77403,Ford,Fiesta,Diesel,0,0,7090,75.0,2017,FordFiesta
59990,Audi,A4,Diesel,1,0,32940,218.0,2018,AudiA4
54496,Audi,A6,Diesel,1,0,35480,231.0,2018,AudiA6
51878,Volkswagen,Tiguan,Diesel,1,0,35490,239.0,2018,VolkswagenTiguan
39580,Audi,Q5,Diesel,1,0,39444,190.0,2018,AudiQ5
49394,Audi,Q5,Diesel,1,0,42480,190.0,2018,AudiQ5
68900,Audi,Q5,Diesel,1,0,43900,286.0,2018,AudiQ5
93390,Audi,A6,Diesel,1,0,44984,286.0,2018,AudiA6
60188,Volvo,XC90,Diesel,1,0,45990,235.0,2018,VolvoXC90
52070,BMW,X3,Diesel,1,0,46890,265.0,2018,BMWX3
13710,Ford,Focus,Gasoline,1,0,26480,150.0,2019,FordFocus
27949,Audi,A4,Diesel,1,0,26880,150.0,2019,AudiA4
22500,Ford,Focus,Gasoline,1,1,26880,150.0,2019,FordFocus
34450,Volkswagen,Tiguan,Diesel,1,0,26980,150.0,2019,VolkswagenTiguan
35950,Volkswagen,T-Roc,Diesel,1,0,27440,150.0,2019,VolkswagenT-Roc
12178,Audi,A4,Gasoline,0,0,27440,150.0,2019,AudiA4
41365,Volkswagen,Passat Variant,Diesel,1,0,27490,190.0,2019,VolkswagenPassat Variant
31900,Mercedes-Benz,Vito,Diesel,1,0,27600,163.0,2019,Mercedes-BenzVito
45700,Audi,A4,Diesel,1,0,27980,150.0,2019,AudiA4
9243,SEAT,Ateca,Gasoline,1,0,28250,150.0,2019,SEATAteca
8650,Ford,Kuga,Diesel,1,2,28980,179.0,2019,FordKuga
9290,Ford,Kuga,Diesel,1,2,29980,179.0,2019,FordKuga
8650,Ford,Kuga,Diesel,1,2,29980,179.0,2019,FordKuga
2955,Audi,A4,Diesel,1,0,29994,150.0,2019,AudiA4
1060,Ford,Transit,Diesel,0,0,30452,131.0,2019,FordTransit
27500,BMW,320,Diesel,1,0,30675,190.0,2019,BMW320
23490,Audi,A6,Electric/Gasoline,1,0,59440,367.0,2020,AudiA6
19000,Audi,Q5,Electric/Gasoline,1,1,59850,367.0,2020,AudiQ5
25300,Volkswagen,Touareg,Diesel,1,0,66740,286.0,2020,VolkswagenTouareg
100,Fiat,Panda,Gasoline,0,3,10600,69.0,2021,FiatPanda
15,Fiat,Panda,Electric/Gasoline,0,3,10680,69.0,2021,FiatPanda
20,Toyota,Aygo,Gasoline,0,3,10823,72.0,2021,ToyotaAygo
15,Fiat,Panda,Electric/Gasoline,0,3,10980,69.0,2021,FiatPanda
15,Fiat,Panda,Electric/Gasoline,0,3,10980,69.0,2021,FiatPanda
10,Toyota,Aygo,Gasoline,0,3,10997,72.0,2021,ToyotaAygo
9,Toyota,Aygo,Gasoline,0,3,11490,72.0,2021,ToyotaAygo
9,Toyota,Aygo,Gasoline,0,3,11490,72.0,2021,ToyotaAygo
9,Toyota,Aygo,Gasoline,0,3,11490,72.0,2021,ToyotaAygo
100,Hyundai,i10,Gasoline,0,3,11499,67.0,2021,Hyundaii10
10,Toyota,Aygo,Gasoline,0,3,11790,72.0,2021,ToyotaAygo
10,Kia,Picanto,Gasoline,0,3,11950,84.0,2021,KiaPicanto
10,Toyota,Aygo,Gasoline,0,3,11990,72.0,2021,ToyotaAygo
10,Toyota,Aygo,Gasoline,0,3,11990,72.0,2021,ToyotaAygo
10,Toyota,Aygo,Gasoline,0,3,11990,72.0,2021,ToyotaAygo
10,Toyota,Aygo,Gasoline,0,3,11990,72.0,2021,ToyotaAygo
10,Toyota,Aygo,Gasoline,0,3,11990,72.0,2021,ToyotaAygo
10,Toyota,Aygo,Gasoline,0,3,11990,72.0,2021,ToyotaAygo
10,Toyota,Aygo,Gasoline,0,3,11990,72.0,2021,ToyotaAygo
10,Toyota,Aygo,Gasoline,0,3,11990,72.0,2021,ToyotaAygo
132500,Volkswagen,Golf,Gasoline,1,0,7800,122.0,2011,VolkswagenGolf
132500,Volkswagen,Golf,Gasoline,1,0,7800,122.0,2011,VolkswagenGolf
123600,Ford,Focus,Gasoline,0,0,7885,150.0,2011,FordFocus
95963,Opel,Astra,Gasoline,0,0,7900,120.0,2011,OpelAstra
71908,Nissan,Qashqai,Gasoline,0,0,7900,117.0,2011,NissanQashqai
93510,Kia,Ceed / cee'd,Gasoline,0,0,7900,90.0,2011,KiaCeed / cee'd
131322,Volkswagen,Passat Variant,Gasoline,0,0,7900,122.0,2011,VolkswagenPassat Variant
228000,Volkswagen,Passat Variant,Diesel,0,0,7900,170.0,2011,VolkswagenPassat Variant
87216,Volkswagen,Golf,Gasoline,0,0,7970,122.0,2011,VolkswagenGolf
120600,Ford,Focus,Gasoline,0,0,7970,150.0,2011,FordFocus
119850,Volkswagen,Polo,Gasoline,1,0,7990,86.0,2011,VolkswagenPolo
154500,Volkswagen,Passat Variant,Gasoline,0,0,7990,160.0,2011,VolkswagenPassat Variant
92800,Renault,Megane,Gasoline,0,0,7990,131.0,2011,RenaultMegane
118210,Volkswagen,Golf,Gasoline,0,0,7990,160.0,2011,VolkswagenGolf
86000,Opel,Zafira,Gasoline,0,0,7998,116.0,2011,OpelZafira
24170,Toyota,Auris,Gasoline,1,0,7999,132.0,2011,ToyotaAuris
188758,Volkswagen,Passat Variant,Diesel,0,0,7999,140.0,2011,VolkswagenPassat Variant
107001,Volkswagen,Passat,Gasoline,0,0,7999,122.0,2011,VolkswagenPassat
81179,Ford,C-Max,Gasoline,0,0,7900,105.0,2012,FordC-Max
98669,Toyota,Yaris,Electric/Gasoline,1,0,7900,75.0,2012,ToyotaYaris
86747,Skoda,Fabia,Gasoline,0,0,7900,86.0,2012,SkodaFabia
147500,Skoda,Superb,Diesel,0,0,7900,140.0,2012,SkodaSuperb
89400,Volkswagen,Golf Plus,Gasoline,0,0,7980,122.0,2012,VolkswagenGolf Plus
100000,Skoda,Octavia,Gasoline,0,0,7980,122.0,2012,SkodaOctavia
14300,Opel,Corsa,Gasoline,1,0,7990,101.0,2012,OpelCorsa
102000,Opel,Astra,Gasoline,0,0,7990,179.0,2012,OpelAstra
123000,Ford,Mondeo,Gasoline,0,0,7990,160.0,2012,FordMondeo
70600,Toyota,Yaris,Gasoline,1,0,7990,99.0,2012,ToyotaYaris
35300,Kia,Ceed / cee'd,Gasoline,0,0,7990,99.0,2012,KiaCeed / cee'd
128000,Volkswagen,Passat,Gasoline,0,0,7990,122.0,2012,VolkswagenPassat
105531,Toyota,Auris,Gasoline,1,0,7999,99.0,2012,ToyotaAuris
110405,Volkswagen,Passat Variant,Gasoline,0,0,7999,122.0,2012,VolkswagenPassat Variant
261000,BMW,320,Diesel,1,0,8000,184.0,2012,BMW320
82822,Toyota,Yaris,Electric/Gasoline,1,0,8500,75.0,2013,ToyotaYaris
35000,Skoda,Rapid/Spaceback,Gasoline,0,0,8500,105.0,2013,SkodaRapid/Spaceback
44700,Opel,Adam,Gasoline,0,0,8500,69.0,2013,OpelAdam
77820,Mazda,3,Gasoline,0,0,8550,105.0,2013,Mazda3
31000,Ford,Focus,Gasoline,0,0,8679,125.0,2013,FordFocus
46000,Volkswagen,Polo,Gasoline,0,0,8699,69.0,2013,VolkswagenPolo
50000,Ford,B-Max,Gasoline,0,0,8699,101.0,2013,FordB-Max
75800,Peugeot,2008,Gasoline,0,0,8700,82.0,2013,Peugeot2008
54689,Opel,Astra,Gasoline,0,0,8740,140.0,2013,OpelAstra
53998,Hyundai,i20,Gasoline,0,0,8880,86.0,2013,Hyundaii20
76796,Peugeot,2008,Gasoline,0,0,8885,120.0,2013,Peugeot2008
84000,Skoda,Yeti,Diesel,0,0,8888,110.0,2013,SkodaYeti
85320,Opel,Astra,Gasoline,0,0,8900,140.0,2013,OpelAstra
118070,Toyota,Yaris,Electric/Gasoline,1,0,8900,75.0,2013,ToyotaYaris
85183,Opel,Astra,Gasoline,0,0,8898,140.0,2014,OpelAstra
53795,Volkswagen,up!,Gasoline,0,0,8900,60.0,2014,Volkswagenup!
167000,Volkswagen,Golf,Diesel,0,0,8950,110.0,2014,VolkswagenGolf
182150,Volkswagen,Golf,Gasoline,0,0,8980,140.0,2014,VolkswagenGolf
68067,Peugeot,308,Gasoline,0,0,8985,125.0,2014,Peugeot308
49252,Ford,Focus,Gasoline,0,0,8990,125.0,2014,FordFocus
124800,Opel,Meriva,Gasoline,1,0,8990,140.0,2014,OpelMeriva
91784,Ford,B-Max,Gasoline,0,0,8990,101.0,2014,FordB-Max
82500,Renault,Captur,Diesel,0,0,8990,90.0,2014,RenaultCaptur
34100,Kia,Picanto,Gasoline,1,0,8990,86.0,2014,KiaPicanto
27241,Renault,Megane,Diesel,0,0,8990,110.0,2014,RenaultMegane
90173,Ford,Focus,Gasoline,0,0,8990,101.0,2014,FordFocus
54210,Renault,Clio,Gasoline,1,0,8990,120.0,2014,RenaultClio
123559,Peugeot,2008,Diesel,1,0,8995,92.0,2014,Peugeot2008
81430,Citroen,C4,Gasoline,1,0,8999,82.0,2014,CitroenC4
73000,SEAT,Leon,Gasoline,0,0,9000,110.0,2014,SEATLeon
68220,Skoda,Citigo,Gasoline,0,0,8900,75.0,2015,SkodaCitigo
62665,Opel,Corsa,Gasoline,1,0,8950,90.0,2015,OpelCorsa
172000,Volkswagen,Passat Variant,Diesel,0,0,8990,120.0,2015,VolkswagenPassat Variant
53000,Skoda,Rapid/Spaceback,Gasoline,0,0,8990,86.0,2015,SkodaRapid/Spaceback
175488,Ford,Mondeo,Diesel,0,0,8990,120.0,2015,FordMondeo
102690,Dacia,Duster,Gasoline,0,0,8990,125.0,2015,DaciaDuster
49249,Renault,Megane,Gasoline,0,0,8990,132.0,2015,RenaultMegane
30100,Kia,Rio,Gasoline,0,0,8990,86.0,2015,KiaRio
69120,Kia,Rio,Diesel,0,0,8990,90.0,2015,KiaRio
53000,Skoda,Fabia,-/- (Fuel),0,0,8990,110.0,2015,SkodaFabia
285000,Skoda,Octavia,Diesel,1,0,9000,184.0,2015,SkodaOctavia
87200,Renault,Scenic,Gasoline,0,0,9250,132.0,2015,RenaultScenic
20000,smart,forFour,Gasoline,1,1,9299,71.0,2015,smartforFour
51833,Ford,Focus,Diesel,0,0,9440,95.0,2015,FordFocus
43693,Peugeot,208,Gasoline,0,0,9450,110.0,2015,Peugeot208
109750,Dacia,Duster,Gasoline,0,0,9450,105.0,2015,DaciaDuster
88900,Volkswagen,Caddy,Gasoline,0,0,9450,86.0,2015,VolkswagenCaddy
33000,Renault,ZOE,Electric,1,0,8495,58.0,2016,RenaultZOE
36300,Renault,Clio,Gasoline,0,0,8499,90.0,2016,RenaultClio
36300,Renault,Clio,Gasoline,0,0,8499,90.0,2016,RenaultClio
36210,Renault,Clio,Gasoline,0,0,8499,73.0,2016,RenaultClio
101850,Opel,Meriva,Diesel,0,0,8690,95.0,2016,OpelMeriva
13832,Citroen,C3,Gasoline,0,0,8690,82.0,2016,CitroenC3
49950,SEAT,Ibiza,Gasoline,0,0,8690,90.0,2016,SEATIbiza
98700,Opel,Astra,Diesel,0,0,8770,110.0,2016,OpelAstra
80000,SEAT,Leon,Diesel,0,0,8800,110.0,2016,SEATLeon
109859,Ford,Fiesta,Gasoline,0,0,8840,125.0,2016,FordFiesta
82000,Skoda,Fabia,Gasoline,0,0,8850,110.0,2016,SkodaFabia
68300,Renault,Megane,Diesel,0,0,8850,110.0,2016,RenaultMegane
57644,Skoda,Fabia,Gasoline,0,0,8850,90.0,2016,SkodaFabia
110412,Opel,Astra,Diesel,0,0,8880,95.0,2016,OpelAstra
34955,Nissan,Micra,Gasoline,0,0,8880,80.0,2016,NissanMicra
149889,Opel,Insignia,Diesel,1,0,8890,136.0,2016,OpelInsignia
138965,Volkswagen,Golf,Diesel,0,0,8890,110.0,2016,VolkswagenGolf
69934,Skoda,Fabia,Diesel,0,0,8890,90.0,2016,SkodaFabia
113000,Volkswagen,Golf Variant,Diesel,0,0,8900,110.0,2016,VolkswagenGolf Variant
3070,Hyundai,i10,Gasoline,0,0,7950,67.0,2017,Hyundaii10
60300,Peugeot,208,Gasoline,0,0,7950,82.0,2017,Peugeot208
79883,Ford,Fiesta,Gasoline,0,0,7985,101.0,2017,FordFiesta
36955,Nissan,Micra,Gasoline,0,0,7990,80.0,2017,NissanMicra
24162,Hyundai,i10,Gasoline,0,0,7990,67.0,2017,Hyundaii10
78588,Skoda,Fabia,Gasoline,0,0,7990,60.0,2017,SkodaFabia
63200,Renault,Clio,Gasoline,0,0,7990,90.0,2017,RenaultClio
68753,Nissan,Micra,Gasoline,0,0,7990,80.0,2017,NissanMicra
29731,Toyota,Aygo,Gasoline,0,0,7990,69.0,2017,ToyotaAygo
29712,Renault,Twingo,Gasoline,0,0,7990,69.0,2017,RenaultTwingo
45401,Skoda,Citigo,Gasoline,0,0,7990,75.0,2017,SkodaCitigo
42341,Ford,Ka/Ka+,Gasoline,0,0,7990,69.0,2017,FordKa/Ka+
68360,Toyota,Aygo,Gasoline,0,0,7990,69.0,2017,ToyotaAygo
28864,Renault,Clio,Gasoline,0,0,7995,73.0,2017,RenaultClio
42000,Mitsubishi,Space Star,Gasoline,0,0,8000,80.0,2017,MitsubishiSpace Star
46073,Ford,Fiesta,Gasoline,0,0,8090,71.0,2017,FordFiesta
16000,Toyota,Aygo,Gasoline,0,0,8100,69.0,2017,ToyotaAygo
27547,Fiat,500,Gasoline,0,0,8190,69.0,2017,Fiat500
28323,Fiat,500,Gasoline,0,0,8190,69.0,2017,Fiat500
6761,Volkswagen,Caddy,Gasoline,0,0,19490,125.0,2018,VolkswagenCaddy
44626,Skoda,Octavia,Gasoline,0,0,19940,179.0,2018,SkodaOctavia
86886,Volkswagen,Passat Variant,Diesel,1,0,24869,239.0,2018,VolkswagenPassat Variant
37076,Skoda,Octavia,Gasoline,1,0,27890,245.0,2018,SkodaOctavia
51136,Volkswagen,Touareg,Diesel,1,0,28780,204.0,2018,VolkswagenTouareg
62302,Dacia,Sandero,Gasoline,0,0,4700,73.0,2018,DaciaSandero
17896,Mitsubishi,Space Star,Gasoline,0,0,6490,71.0,2018,MitsubishiSpace Star
78000,Volkswagen,up!,Gasoline,0,0,6490,60.0,2018,Volkswagenup!
84800,Skoda,Citigo,Gasoline,0,0,6850,60.0,2018,SkodaCitigo
62608,Volkswagen,up!,Gasoline,0,0,6930,60.0,2018,Volkswagenup!
50307,Audi,Q5,Diesel,1,0,45950,231.0,2019,AudiQ5
14584,Audi,A6,Gasoline,1,0,48860,245.0,2019,AudiA6
7441,Volvo,XC60,Diesel,1,1,49990,190.0,2019,VolvoXC60
24350,Volkswagen,Touareg,Diesel,1,0,56450,286.0,2019,VolkswagenTouareg
15690,Volkswagen,Touareg,Diesel,1,2,61950,286.0,2019,VolkswagenTouareg
2300,Volvo,XC60,Electric/Gasoline,1,1,64800,392.0,2019,VolvoXC60
23864,Ford,Fiesta,Gasoline,0,2,12970,95.0,2020,FordFiesta
25885,Ford,Fiesta,Gasoline,0,2,12980,95.0,2020,FordFiesta
5,Renault,Clio,Gasoline,0,3,12995,101.0,2020,RenaultClio
19990,Ford,Fiesta,Gasoline,0,2,13330,95.0,2020,FordFiesta
2438,SEAT,Ibiza,Gasoline,0,1,13950,80.0,2020,SEATIbiza
50,SEAT,Arona,Gasoline,0,3,14490,95.0,2020,SEATArona
18805,Ford,EcoSport,Gasoline,0,2,14990,101.0,2020,FordEcoSport
9990,Ford,EcoSport,Gasoline,0,2,15490,101.0,2020,FordEcoSport
18365,Ford,EcoSport,Gasoline,0,2,15790,101.0,2020,FordEcoSport
23560,Ford,Fiesta,Gasoline,0,2,15880,125.0,2020,FordFiesta
9990,Ford,Fiesta,Electric/Gasoline,0,2,15970,125.0,2020,FordFiesta
6315,Ford,Fiesta,Electric/Gasoline,0,2,16450,125.0,2020,FordFiesta
4246,Mazda,2,Gasoline,0,1,16880,90.0,2020,Mazda2
11570,Ford,Focus,Diesel,0,2,19390,150.0,2020,FordFocus
7360,Ford,Focus,Diesel,0,2,19790,150.0,2020,FordFocus
5050,Ford,Focus,Diesel,0,2,19970,150.0,2020,FordFocus
8125,Ford,Focus,Diesel,0,2,19990,150.0,2020,FordFocus
50,Ford,Puma,Gasoline,0,3,19990,125.0,2020,FordPuma
5050,Ford,Focus,Diesel,0,2,20385,150.0,2020,FordFocus
135000,smart,forTwo,Diesel,1,0,3940,54.0,2011,smartforTwo
234730,Opel,Astra,Diesel,1,0,3949,160.0,2011,OpelAstra
42571,Hyundai,i10,Gasoline,0,0,3950,69.0,2011,Hyundaii10
368777,Volkswagen,Caddy,CNG,0,0,3950,109.0,2011,VolkswagenCaddy
130274,Ford,C-Max,Gasoline,0,0,3950,150.0,2011,FordC-Max
107517,Hyundai,i10,Gasoline,0,0,3950,67.0,2011,Hyundaii10
178304,Ford,Focus,Diesel,0,0,3990,109.0,2011,FordFocus
213990,Hyundai,i30,Diesel,0,0,3990,90.0,2011,Hyundaii30
103000,Hyundai,i10,Gasoline,0,0,3990,69.0,2011,Hyundaii10
416000,Opel,Insignia,Diesel,0,0,3990,160.0,2011,OpelInsignia
169500,Renault,Megane,Diesel,0,0,3990,106.0,2011,RenaultMegane
43000,Hyundai,i10,Gasoline,0,0,3990,69.0,2011,Hyundaii10
51174,Fiat,Panda,Gasoline,0,0,3990,69.0,2011,FiatPanda
199000,Opel,Astra,Diesel,0,0,3999,110.0,2011,OpelAstra
110000,smart,forTwo,Gasoline,1,0,3999,61.0,2011,smartforTwo
202000,Ford,Focus,Diesel,0,0,3999,95.0,2011,FordFocus
93000,smart,forTwo,Gasoline,1,0,4795,71.0,2012,smartforTwo
131663,Ford,Fiesta,Gasoline,0,0,4799,60.0,2012,FordFiesta
137500,Volkswagen,up!,Gasoline,0,0,4800,75.0,2012,Volkswagenup!
122600,Peugeot,207,Gasoline,0,0,4800,120.0,2012,Peugeot207
81698,Volkswagen,up!,Gasoline,0,0,4804,60.0,2012,Volkswagenup!
87000,Opel,Corsa,Gasoline,0,0,4850,69.0,2012,OpelCorsa
89000,Kia,Picanto,Gasoline,0,0,4870,69.0,2012,KiaPicanto
26147,Renault,Twingo,Gasoline,0,0,4890,75.0,2012,RenaultTwingo
81500,Toyota,Aygo,Gasoline,0,0,4899,68.0,2012,ToyotaAygo
119600,Ford,Fiesta,Gasoline,0,0,4900,82.0,2012,FordFiesta
153289,Hyundai,i30,LPG,0,0,4900,109.0,2012,Hyundaii30
322418,Skoda,Octavia,Diesel,1,0,4900,140.0,2012,SkodaOctavia
52000,Ford,Fiesta,Gasoline,1,0,4900,97.0,2012,FordFiesta
56000,Ford,Ka/Ka+,Gasoline,0,0,4900,69.0,2012,FordKa/Ka+
276000,Audi,A3,Diesel,0,0,4900,140.0,2012,AudiA3
215000,Ford,Focus,Diesel,0,0,4900,116.0,2012,FordFocus
81000,Toyota,Aygo,Gasoline,0,0,4900,68.0,2012,ToyotaAygo
120185,SEAT,Ibiza,Diesel,0,0,4948,105.0,2012,SEATIbiza
116000,SEAT,Ibiza,Gasoline,0,0,4950,86.0,2012,SEATIbiza
99000,Ford,Ka/Ka+,Gasoline,0,0,4999,69.0,2013,FordKa/Ka+
42000,Hyundai,i20,Gasoline,0,0,4999,86.0,2013,Hyundaii20
